id,new_keyword,old_keyword
11521,pulmonary hemodynamics,pulmonary hemodynamics
11522,pulmonary hypertension,pulmonary hypertension
13987,pulmonary hypoplasia,pulmonary hypoplasia
11523,pulmonary impairment,pulmonary impairment
11524,pulmonary inflation,pulmonary inflation
14018,pulmonary mechanics,pulmonary mechanics
14440,pulmonary microvascular endothelial cell,pulmonary microvascular endothelial cells
11525,pulmonary nodules,pulmonary nodules
11526,pulmonary oedema,pulmonary oedema
11527,pulmonary rehabilitation,pulmonary rehabilitation
11528,pulmonary resection,pulmonary resection
11529,pulmonary thromboembolism,pulmonary thromboembolism
11530,pulmonary vascular change,pulmonary vascular changes
11531,pulmonary vascular disease,pulmonary vascular disease
11532,pulmonary vascular pressure,pulmonary vascular pressure
11533,pulmonary vascular resistance,pulmonary vascular resistance
11534,pulmonary vein,pulmonary vein
11534,pulmonary vein,pulmonary veins
11535,pulmonary vein isolation,pulmonary vein isolation
11536,pulmonary ventilation,pulmonary ventilation
11537,pulmonary wedge pressure,pulmonary wedge pressure
11538,pulsatile ocular blood flow,pulsatile ocular blood flow
11539,pulsatility,pulsatility
11540,pulsatility index,pulsatility index
15038,pulse,pulse
11541,pulse arterial tonometry,pulse arterial tonometry
11542,pulse artifact,pulse artifact
15420,pulse oximeter,pulseoximeter
15420,pulse oximeter,pulse-oximeter
11543,pulse oximetry,pulseoximetry
11543,pulse oximetry,pulse-oximetry
11543,pulse oximetry,pulse-oxymetry
11543,pulse oximetry,pulsoximetry
11543,pulse oximetry,pulse oximeter
11543,pulse oximetry,pulse oximeters
11543,pulse oximetry,pulse oximetry
11543,pulse oximetry,pulse oxymeter
11543,pulse oximetry,pulse oxymetry
11543,pulse oximetry,pulse oxyometry
11545,pulse photoplethysmogram,pulse ppg
11544,pulse photoplethysmography signal,pulse photoplethysmography signal
11546,pulse pressure,pulse pressure
11547,pulse rate,pulse rate
14193,pulse rate variability,pulse rate variability
11548,pulse sequence,pulse sequences
11549,pulse transit time,pulse transit time
11550,pulse transit time variability,pulse transit time variability
11551,pulse wave,pulse wave
11552,pulse wave amplitude,pulse wave amplitude
11553,pulse wave analysis,pulse wave analiysis
11553,pulse wave analysis,pulse wave analysis
11554,pulse wave attenuation,pulse wave attenuation
11555,pulse wave transit time,pulse wave transit time
14647,pulse wave velocity,pulse wave velocity
14647,pulse wave velocity,pulse-wave velocity
11556,pulsed doppler echocardiography,pulsed doppler echocardiography
15331,pulsus paradoxus,pulsus paradoxus
11557,pupil,pupil
11558,pupil stage,pupil stage
11559,pupillography,pupillography
11560,pupillometry,pupillometry
11561,pure sleep tonic epilepsy,pure sleep tonic epilepsy
11562,pure-tone average,pure-tone averages
11563,purine salvage,purine salvage
11564,purine synthesis,purine synthesis
14994,purinergic effect,purinergic effects
11565,purinergic signalling,purinergic signalling
11566,purines,purines
11567,purkinje cell,purkinje cells
11568,purpura,purpura
14659,push-back operation,push back op
14659,push-back operation,push-back operation
11569,pustulosis palmaris et plantaris,pustulosis palmaris et plantaris
15209,pvp,pvp
11578,p-wave,p-wave
11579,p-wave dispersion,p-wave dispersion
11580,pworth scale,pworth scale
11582,pycnodysostosis,pycnodysostosis
11583,qaly,qaly
11584,qatar,qatar
11586,qol,qol
11587,qrs amplitude,qrs amplitude
11588,qrs detection,qrs detection
11589,qrs duration,qrs duration
11590,qrs-t angle,qrs-t angle
11591,qt corrected interval,qt corrected interval
11591,qt corrected interval,qtc
15534,qt dispersion,qt dispersion
11592,qt duration,qt duration
14658,qt dynamicity,qt dynamicity
11593,qt interval,qt interval
11594,qt interval dispersion,qt interval dispersion
11595,qt variability,qt variability
11596,qt/rr relationship,qt/rr relationship
11597,quadratic phase coupling,quadratic phase coupling
11597,quadratic phase coupling,quadratic phase-coupling
15473,quadriparesis,quadriparesis
11598,quadriplegia,quadriplegia
11599,qualification,qualification
11600,qualitative,qualitative
15547,qualitative content analysis,qualitative content analysis
11601,qualitative research,qualitative research
11602,quality,quality
11603,quality adjusted life years,quality adjusted life years
11604,quality assessment,quality assessment
14283,quality assurance,quality assurance
15551,quality control,quality control
11605,quality management,quality management
14345,quality measure,quality measure
11606,quality of care,quality of care
11607,quality of diagnosis and therapy,quality of diagnosis and therapy
15490,quality of health care,quality of health care
11608,quality of life,quality of life
11608,quality of life,qualityof life
11609,quality of life and sleep,quality of life and sleep
14980,quality of life index,quality of life index
11612,quality of life measure,quality-of-life measure
11610,quality of life questionnaire,quality of life questionnaire
15339,quality of sleep,quality of sleep
14049,quality-adjusted life year,quality-adjusted life year
14049,quality-adjusted life year,quality-adjusted life-years
11611,quality-adjusted life years utility,quality-adjusted life years utility
11613,quantification,quantification
11614,quantile regression,quantile regression
14306,quantitative,quantitative
11615,quantitative analysis,quantitative analysis
11616,quantitative criteria,quantitative criteria
11617,quantitative electroencephalographic analysis,quantitative eeg analysis
11617,quantitative electroencephalographic analysis,quantitative electroencephalographic analysis
11585,quantitative electroencephalography,quantitative electroencephalography
11585,quantitative electroencephalography,quantitative eeg
11585,quantitative electroencephalography,qeeg
11618,quantitative electromyography,quantitative electromyography
11619,quantitative insulin sensitivity check,quantitative insulin sensitivity check
11620,quantitative magnetic resonance imaging,quantitative magnetic resonance imaging
14076,quantitative proteomics,quantitative proteomics
11621,quantitative sensory testing,quantitative sensory testing
11622,quantitative tissue velocity imaging,quantitative tissue velocity imaging
11623,quantum molecular resonance tonsillectomy,quantum molecular resonance tonsillectomy
15578,quebec sleep questionnaire,quebec sleep questionnaire
11624,quesada,quesada
11625,questioning,questioning
11626,questionnaire,questionnaire
11626,questionnaire,questionnaires
11627,questionnaire design,questionnaire design
11628,questionnaire screening,questionnaire screening
11629,questionnaire study,questionnaire study
14729,questionnaire survey,questionnaire survey
11630,questionnaire-based study,questionnaire-based study
11631,questionnaire-based survey,questionnaire-based survey
11632,questionnaires validation,questionnaires validation
11633,questionnaires-stop,questionnaires-stop
11634,quetiapine,quetiapine
11635,quicki,quicki
11636,quiet and active sleep,quiet and active sleep
11637,quiet sleep,quiet sleep
11638,quiet sleep respiration,quiet sleep respiration
11639,quinsy tonsillectomy,quinsy tonsillectomy
11640,quisi,quisi
11641,r2461,r2461
15462,raas,raas
11642,rabbit,rabbit
11643,race,race
11644,race-ethnicity,race/ethnicity
11644,race-ethnicity,race-ethnicity
15417,radar,radar
11645,radial basis function neural network,radial basis function neural network
11646,radial diffusivity,radial diffusivity
11647,radial displacement,radial displacements
11648,radial forearm free flap,radial forearm free flap
15074,radiation,radiation
11649,radiation therapy,radiation therapy
14257,radio frequency,radio frequency
14257,radio frequency,rf
12163,radio frequency ablation,rfa
15610,radio frequency coil design,rf coil design
12164,radio frequency identification,rfid
11650,radio frequency surgery,rf surgery
11650,radio frequency surgery,radio frequency surgery
11651,radio frequency tissue ablation,radio frequency tissue ablation
11652,radioactive iodine therapy,radioactive iodine therapy
11653,radioallergosorbent test,radioallergosorbent test
11654,radiofrequency,radiofrequencies
11654,radiofrequency,radiofrequency
11655,radiofrequency ablation,radiofrequency ablation
11655,radiofrequency ablation,radio-frequency ablation
11656,radiofrequency ablation tongue,radiofrequency ablation tongue
14063,radiofrequency catheter ablation,radiofrequency catheter ablation
15445,radiofrequency energy,radiofrequency energy
11657,radiofrequency for osa treatment,radiofrequency for osa treatment
14336,radiofrequency plasma surgery,radiofrequency plasma surgery
11658,radiofrequency surgery,radiofrequency surgery
11659,radiofrequency thermal ablation,radiofrequency thermal ablation
15493,radiofrequency thermotherapy,radiofrequency thermotherapy
11660,radiofrequency tissue ablation,radiofrequency tissue ablation
14683,radiofrequency tissue volume reduction,radiofrequency tissue volume reduction
11661,radiofrequency tonsillectomy,radiofrequency tonsillectomy
11662,radiofrequency treatment,radiofrequency treatment
15436,radiofrequency volume reduction,radiofrequency volume reduction
11663,radiofrequency volumetric tissue reduction,radiofrequency volumetric tissue reduction
15267,radiofrequency-assisted uvulopalatopharyngoplasty,radiofrequency-assisted uvulopalatopharyngoplasty
14443,radiofrequency-assisted uvulopalatoplasty,radiofrequency-assisted uvulopalatoplasty
11664,radiofrequency-induced thermotherapy,radiofrequency-induced thermotherapy
