article_id,keyword,key_id
121559,polysomnography,15185
121560,positive airway pressure,11086
121560,children,2656
121561,gender,5684
121561,sleep fragmentation,16249
121564,mild cognitive impairment,8370
121564,aging,494
121565,positional therapy,11080
121566,metabolic syndrome,8583
121566,snoring,16381
121566,epidemiology,4836
121567,sympathetic nervous system,12784
121568,respiratory symptom,12060
121569,speech,12854
121569,velopharyngeal dysfunction,14009
121569,craniofacial malformation,3593
121570,behaviour,1513
121570,validity,13684
121571,veteran,16080
121571,mental disorder,8535
121571,observational study,9908
121573,narcolepsy,9240
121573,symptom,13138
121573,diagnosis,4004
121574,adolescent obesity,421
121574,morbid obesity,8896
121575,hypoventilation,6702
121576,asthma,1198
121576,children,2656
121577,aldosterone,609
121577,hyperaldosteronism,6533
121577,spironolactone,12879
121577,sleep quality,14537
121578,ventilation,15920
121578,anesthesia,812
121579,levobupivacaine,7801
121579,thoracic epidural analgesia,15604
121579,morbid obesity,8896
121579,morphine,8915
121582,prescription,11258
121582,medication cost,8436
121583,cysteinyl leukotriene,3717
121583,systemic inflammation,13974
121584,work,14368
121584,sleepiness,12700
121584,shift work,15725
121584,sleep,12542
121584,sleep deprivation,12586
121584,driving,4345
121584,electrooculography,4643
121585,gestational diabetes,5783
121585,gestational hypertension,5785
121585,adverse pregnancy outcome,465
121586,asthma control,1199
121588,snoring,16381
121589,adolescent,419
121591,sleep fragmentation,16249
121591,western blot,13888
121591,two-dimensional electrophoresis,14866
121591,synapsin 2,15942
121591,real time polymerase chain reaction,14735
121593,upper airway dysfunction,13612
121593,genioglossus,5741
121594,hypoxia,6716
121594,co2 retention,3005
121594,weight loss,13880
121594,morbid obesity,8896
121594,metabolic rate,8579
121596,poor sleep quality,11021
121596,systemic lupus erythematosus,13173
121596,depression,3923
121596,anxiety,957
121596,insomnia,7050
121597,behaviour,1513
121597,children,2656
121598,clock gene,2960
121598,genetic,5716
121598,human leukocyte antigen,6339
121598,narcolepsy,9240
121600,trpv1,15926
121600,slgt2,12734
121600,incretin,6917
121600,cardiovascular effect,2235
121600,brown adipose tissue,1964
121600,anti-obesity,932
121601,international classification of sleep disorders,6754
121601,validity,13684
121602,scoring,16352
121602,reliability,11841
121602,respiratory event,11993
121603,propofol,11384
121603,intermittent hypoxia,7176
121604,prevalence,11299
121604,morbid obesity,8896
121604,vitamin d deficiency,14830
121605,motor vehicle crash,8959
121607,atrial fibrillation,1251
121607,cohort study,3059
121608,codeine,3023
121608,respiratory depression,11980
121609,midfacial distraction,8711
121609,crouzon,3665
121609,craniofacial surgery,3601
121609,apert,994
121610,revision,14955
121611,time of day,13336
121611,prone,11378
121612,stroke,12980
121612,longitudinal studies,7974
121613,stroke,12980
121615,ejection fraction,4582
121615,cardiac resynchonization therapy,2150
121616,reoperation,11903
121616,nasopharyngeal tube,15284
121618,sleep fragmentation,16249
121618,anxiety,957
121619,questionnaire study,11629
121620,sleep,12542
121622,pupillometry,11560
121622,ondine curse,14867
121622,congenital central hypoventilation syndrome,2371
121624,naloxone,9233
121624,pediatric,10573
121625,mucopolysaccharidosis 1,8998
121625,hunter syndrome,6484
121626,ondines curse,10063
121626,tracheostomy,15421
121628,rostral ventrolateral medulla,12251
121628,respiration,11948
121628,medulla oblongata,8492
121628,hypoxia,6716
121629,children,2656
121629,tonsillectomy,13395
121630,weight loss,13880
121631,apoptosis,1056
121632,autonomic dysfunction,1360
121632,follow-up,5430
121632,pediatric,10573
121634,left atrium,7721
121634,left ventricular hypertrophy,7739
121635,multiple system atrophy,9071
121636,respiratory tract disease,12067
121637,phenotyping,10821
121638,sleep spectrogram,16217
121638,correlation,3480
121639,children,2656
121639,portable monitoring,11045
121641,narcolepsy,9240
121641,nightmare,9590
121641,cataplexy,2341
121642,advancement,456
121642,force,5446
121642,tongue,15620
121643,patent foramen ovale,14557
121643,echocardiography,4498
121643,diastolic function,4071
121644,daytime sleepiness,3788
121644,children,2656
121644,pediatric sleep questionnaire,15321
121644,validation,13683
121645,total sleep time,14219
121645,sleep efficiency,15871
121645,sleep quality,14537
121645,sleep latency,15677
121645,online application,14060
121645,compliance,3166
121645,cognitive behavioral therapy,2369
121646,surgery,14408
121647,resistant hypertension,14222
121648,carotid body,2292
121649,german multicenter trial,5778
121649,staple line leakage,15142
121649,sleeve gastrectomy,12732
121650,atrial fibrillation,1251
121651,disparity,4223
121651,ethnicity,4964
121652,chronic pain,2774
121652,sleep,12542
121652,opioid,10087
121653,metabolic syndrome,8583
121654,sleepiness,12700
121654,snoring,16381
121655,upper airway stimulation,15693
121655,neurostimulation,14604
121655,hypoglossal nerve,6651
121657,mandibular advancement device,8227
121657,marfan syndrome,8286
121657,cephalometric analysis,2452
121657,rapid maxillary expansion,11710
121659,split-night polysomnography,15733
121659,diagnostic accuracy,4017
121661,chronic pain,2774
121661,adaptive servo-ventilation,1207
121661,opioid,10087
121663,smoking,12753
121663,severity,10023
121664,cohort study,3059
121664,depression,3923
121664,man,8210
121664,excessive daytime sleepiness,4522
121665,surgery,14408
121665,multilevel surgery,9044
121666,intraocular pressure,7274
121669,impaired glucose tolerance,6852
121669,insulin resistance,7105
121670,diagnosis,4004
121670,clinical decision rule,2899
121670,pediatric obstructive sleep apnea,10588
121672,qt interval,11593
121672,sleep,12542
121674,severe obesity,14328
121674,sf-36,15352
121674,morbid obesity,8896
121674,health-related quality of life,6107
121676,chronic pain,2774
121676,depression,3923
121676,anxiety,957
121678,diagnosis,4004
121678,chronic insomnia,2749
121678,evaluation,4983
121680,residual apnea hypopnea index,15423
121681,intermittent hypoxia,7176
121681,2,22
121682,heart rate,6138
121685,allergic rhinitis,634
121687,laparoscopic adjustable gastric band,7540
121687,revisional surgery,12161
121688,obstructive sleep apnea hypopnea syndrome,9912
121688,friedman staging system,5535
121690,biofilm,1614
121690,staphylococcus aureus,12918
121691,validation,13683
121691,sleep onset latency,12638
121691,pediatric,10573
121691,actigraphy,259
121691,immobility,6818
121692,infant,6950
121692,diagnosis,4004
121693,growth hormone treatment,5956
121693,polygraphy,10989
121693,upper airway surgery,15343
121694,mouth breathing,8966
121695,velopharyngeal insufficiency,13726
121695,speech,12854
121695,22q112 deletion syndrome,25
121697,heart rate variability,6139
121697,dysautonomia,4445
121697,sleep,12542
121698,morbid obesity,8896
121698,hemoglobin a1c,6026
121698,hypertension,6451
121698,asthma,1198
121699,sleeve gastrectomy,12732
121700,non-alcoholic fatty liver disease,14090
121700,obstructive,9918
121700,hypoxia,6716
121701,morbid obesity,8896
121701,sleeve gastrectomy,12732
121701,weight loss,13880
121702,compliance,3166
121703,b-type natriuretic peptide,1972
121703,nocturia,9617
121704,obstructive,9918
121704,meta analysis,8558
121704,triglyceride,15709
121704,cholesterol,2694
121704,lipoproteins,7896
121706,cognition,3030
121706,non-motor symptom,9761
121706,parkinson disease,4209
121708,motor unit,8954
121708,motor neuron,8950
121708,genioglossus,5741
121709,palatal implant,10387
121709,snoring,16381
121712,obstructive,9918
121712,questionnaire,11626
121713,fatty liver,5230
121716,hypopnea index,6682
121716,actigraphy,259
121716,obstructive,9918
121716,oximetry,10320
121717,intraocular pressure,7274
121717,glaucoma,5807
121718,microneurography,8665
121718,sympathetic nervous system,12784
121719,neurocognitive impairment,9481
121719,receptor,11752
121725,erectile dysfunction,4898
121725,international index of erectile function,7199
121725,calgary sleep apnea quality of life index,2031
121726,a,117
121726,chronic heart failure,2629
121726,echocardiography,4498
121726,tissue doppler imaging,15414
121729,physical examination,10849
121729,nose,9811
121732,pulse wave analysis,11553
121732,echocardiography,4498
121733,hippocampus,6316
121733,intermittent hypoxia,7176
121736,heat shock protein,6162
121736,endothelial dysfunction,4754
121736,asymmetric dimethylarginine,414
121737,adherence,389
121737,positive airway pressure,11086
121737,sleep surgery,15873
121738,drug induced sedated endoscopy,4191
121738,excessive daytime sleepiness,4522
121740,nasal surgery,9342
121741,idiopathic intracranial hypertension,6776
121744,sleep,12542
121746,valsalva maneuver,13686
121746,non-surgical management,9782
121746,obstructive sleep apnea and hypopnea syndrome,9936
121746,pharyngeal musculature,10788
121746,genioglossus,5741
121748,epidemiology,4836
121748,pediatrics,14014
121750,testosterone,13239
121750,ferritin,5270
121750,atherosclerosis,1142
121752,vocal cord dysfunction,14131
121754,attention,1270
121754,cognition,3030
121754,fatigue,5223
121754,memory,8517
121755,withdrawal,16007
121755,opioid,10087
121757,sleep stage,12669
121757,extreme learning machine,5110
121759,atrial fibrillation,1251
121760,diagnosis,4004
121760,oximetry,10320
121760,obstructive,9918
121761,obstructive,9918
121761,anoxia,868
121761,glucose transporter type 4,5863
121761,insulin resistance,7105
121763,hidden markov model,6263
121763,signal processing,12494
121764,segmentation of computed tomography data,14444
121764,snoring,16381
121764,fluid-structural interaction,5415
121765,atherosclerosis,1142
121765,c-reactive protein,3624
121765,uric acid,16342
121766,sleep quality,14537
121766,coronary artery disease,3448
121766,hypertension,6451
121768,hypoxemia,6713
121768,compliance,3166
121768,sleep quality,14537
121768,perception,10623
121769,periodic leg movement,10652
121769,obstructive,9918
121769,sleepiness,12700
121769,cognition,3030
121769,child,2635
121769,arousal,1094
121770,adverse pregnancy outcome,465
121770,gestational diabetes,5783
121770,pregnancy,11230
121772,safety,12284
121772,gastric banding,5653
121774,length of stay,7764
121774,complication,3175
121774,transoral robotic surgery,16223
121774,postoperative care,13948
121775,complication,3175
121775,anesthesia,812
121777,tonsillar hypertrophy,14694
121777,snoring,16381
121778,splints schfla,16252
121778,bula,1979
121778,compliance,3166
121778,jaw,7400
121778,mandibular advancement,8225
121779,hypoxia,6716
121779,elderly people,4597
121779,dementia,3873
121780,intermittent hypoxia,7176
121782,controlled trial,3402
121782,airway management,556
121782,pharynx,15132
121783,mitochondria,8796
121783,stroke,12980
121783,free radical,5522
121785,sympathetic,16215
121787,primary care,11319
121788,tongue,15620
121788,snoring,16381
121788,hypoglossal nerve,6651
121790,intellectual disability,7131
121790,anemia,811
121790,short stature,15591
121794,cardiac decompensation,2117
121795,tonsillectomy,13395
121797,spray,16309
121797,vapor and gas,15471
121797,airborne contact dermatitis,526
121797,head and neck dermatitis,6038
121797,fiberglass,5297
121798,lipid,7875
121798,arterial stiffness,1133
121798,cytokine,3723
121798,diagnostic criteria,4025
121798,uric acid,16342
121798,renal dysfunction,11883
121798,platelet,10928
121798,metabolic syndrome,8583
121799,arrhythmia,1105
121799,atrial fibrillation,1251
121801,cost analysis,3513
121801,otolaryngology,10254
121802,positive airway pressure,11086
121802,sleep,12542
121802,artificial respiration,1155
121802,algorithm,616
121803,cardiorenal syndrome,2196
121803,sympathetic nervous system,12784
121803,resistant hypertension,14222
121803,renal denervation,15121
121804,rehabilitation,11835
121804,tracheostomy,15421
121806,cornelia de lange syndrome,3433
121807,collateral vessel,3075
121807,cardioprotection,2184
121807,bronchiolitis obliteran,1953
121807,retinopathy,12123
121807,preconditioning,14542
121807,polycythemia,10983
121808,behaviour,1513
121809,bradycardia,1832
121809,arrhythmia,1105
121809,diving,4262
121809,microneurography,8665
121809,sympathetic nervous system,12784
121810,design,3948
121812,local flap,7935
121812,robotics,14553
121812,pharyngoplasty,14843
121813,parasomnia,10455
121813,sleep problem,12654
121813,diagnosis,4004
121813,child,2635
121814,lipid peroxidation,7880
121815,primary snoring,11332
121816,nocturnal enuresis,15426
121816,frequency,5528
121818,insomnia,7050
121818,physical activity,10848
121818,sleep,12542
121819,children,2656
121819,adherence,389
121819,behaviour,1513
121820,sleep,12542
121820,overlap syndrome,15452
121822,pregnancy,11230
121822,insomnia,7050
121823,endoscopy,4749
121823,endoscopic retrograde cholangiopancreatography,4744
121823,colonoscopy,3082
121823,morbid obesity,8896
121825,pituitary,10897
121825,somatostatin analogs,16072
121825,acromegaly,251
121825,gh,5789
121826,analgesic,773
121826,corticosteroid,3500
121826,tonsillitis,13398
121827,systemic inflammatory response syndrome,13172
121829,risk stratification,12217
121829,respiratory function test,12001
121829,cardiac surgery,2158
121829,lung disease,8069
121830,methamphetamine,8599
121830,orexin-saporin,10172
121830,sleep,12542
121832,snoring,16381
121832,qol,11586
121832,excessive daytime sleepiness,4522
121833,melatonin,8507
121833,dream,4332
121833,clonazepam,2964
121834,paraventricular nucleus,14751
121834,oncology,10058
121836,occupational health,14468
121837,pulmonary rehabilitation,11527
121838,preoperative assessment,14657
121838,metabolic surgery,8582
121838,evidence-based medicine,4999
121838,guidelines,5968
121839,hypersomnia,6581
121839,insomnia,7050
121839,dementia,3873
121840,cardiac rehabilitation,2144
121840,prevention,11307
121841,pharyngeal airway,10757
121842,overnight pulse oximetry testing,10296
121842,screening protocol,15968
121842,knowledge to action theoretical framework,7500
121842,evidence-based practice,5000
121843,left ventricular hypertrophy,7739
