article_id,keyword,key_id,year,title
97951,heart rate,6138,2014,Robust detection of sleep apnea from holter ECGs Joint assessment of modulations in QRS amplitude and respiratory myogram interference
96417,heart rate,6138,2014,Robust detection of sleep apnea from holter ECGs Joint assessment of modulations in QRS amplitude and respiratory myogram interference
96444,heart rate,6138,2014,Nocturnal awakening and sleep efficiency estimation using unobtrusively measured ballistocardiogram
121494,gender,5684,2014,Prevalence of insomnia symptoms in a general population sample of young children and preadolescents Gender effects
121554,gender,5684,2014,Gender and the Association of Smoking with Sleep Quantity and Quality in American Adults
121273,gender,5684,2014,Novel sexual dimorphisms of sleep apnea syndrome in diabetes
121246,gender,5684,2014,Major Factors Affecting Severity of Obstructive Sleep Apnea
121561,gender,5684,2014,Sleep fragmentation and sleep-disordered breathing in individuals living close to main roads Results from a population-based study
120641,gender difference,5686,2014,Weight loss and metabolic outcomes of bariatric surgery in men versus women - A matched comparative observational cohort study
120882,gender,5684,2014,Gender-related changes of the epicardial fat thickness and leptin in obstructive sleep apnea
120824,gender,5684,2014,Contextualised urinary biomarker analysis facilitates diagnosis of paediatric obstructive sleep apnoea
120845,gender,5684,2014,Gender differences in the effect of comorbid insomnia symptom on depression anxiety fatigue and daytime sleepiness in patients with obstructive sleep apnea
120783,gender,5684,2014,Relationship between habitual sleep duration obesity and depressive symptoms in patients with sleep apnoea
120729,gender,5684,2014,Clinical spectrum and gender differences in a large cohort of Charcot-Marie-Tooth type 1A patients
120548,gender,5684,2014,Sex-Specific characteristics of anthropometry in patients with obstructive sleep apnea Neck circumference and waist-Hip ratio
119892,gender,5684,2014,Relationship between habitual sleep duration obesity and depressive symptoms in patients with sleep apnoea
97930,gender,5684,2014,Relationship between habitual sleep duration obesity and depressive symptoms in patients with sleep apnoea
121772,gastric banding,5653,2014,Safety and efficacy of laparoscopic adjustable gastric banding in patients aged seventy and older
98000,gastric band,5650,2014,Enhanced Recovery after Bariatric Surgery ERABS Clinical outcomes from a tertiary referral bariatric centre
119694,gastric band,5650,2014,Enhanced Recovery after Bariatric Surgery ERABS Clinical outcomes from a tertiary referral bariatric centre
121382,gastric band,5650,2014,Anaesthesia for obesity surgery
96420,fuzzy logic,5605,2014,Novel integrated sensor based sleep apnea monitoring and tracking system using soft computing and persuasive technology for healthcare support
124305,fuzzy logic,5605,2014,Novel integrated sensor based sleep apnea monitoring and tracking system using soft computing and persuasive technology for healthcare support
120242,functional status,5591,2014,The effect of obstructive sleep apnea and treatment with continuous positive airway pressure on stroke rehabilitation Rationale design and methods of the TOROS study
120966,follow-up,5430,2014,The impact of weight reduction in the prevention of the progression of obstructive sleep apnea An explanatory analysis of a 5-year observational follow-up trial
119519,frailty,5513,2014,Long sleep duration is associated with higher mortality in older people independent of frailty A 5-year cohort study
97985,frailty,5513,2014,Long sleep duration is associated with higher mortality in older people independent of frailty A 5-year cohort study
119947,free radical,5522,2014,Hypoxia-induced endothelial dysfunction in apolipoprotein E-deficient mice effects of infliximab and L-glutathione
97971,free radical,5522,2014,Dichotomous effects of chronic intermittent hypoxia on focal cerebral ischemic injury
121887,frailty,5513,2014,Long sleep duration is associated with higher mortality in older people independent of frailty A 5-year cohort study
121783,free radical,5522,2014,Dichotomous effects of chronic intermittent hypoxia on focal cerebral ischemic injury
119497,free radical,5522,2014,Dichotomous effects of chronic intermittent hypoxia on focal cerebral ischemic injury
120238,functional magnetic resonance imaging,5581,2014,Effect of armodafinil on cortical activity and working memory in patients with residual excessive sleepiness associated with CPAP-treated OSA A Multicenter fMRI Study
119778,functional magnetic resonance imaging,5581,2014,Altered intrinsic regional brain activity in male patients with severe obstructive sleep apnea A resting-state functional magnetic resonance imaging study
120678,functional magnetic resonance imaging,5581,2014,An fMRI study of cerebrovascular reactivity and perfusion in obstructive sleep apnea patients before and after CPAP treatment
121063,frontal lobe,5541,2014,Effect of continuous positive airway pressure on regional cerebral blood flow during wakefulness in obstructive sleep apnea
121521,functional magnetic resonance imaging,5581,2014,Volumetric brain morphometry changes in patients with obstructive sleep apnea syndrome Effects of CPAP treatment and literature review
121870,functional outcome,5585,2014,Upper airway outcomes following midface distraction osteogenesis A systematic review
120920,functional outcome,5585,2014,Does race-ethnicity moderate the relationship between CPAP adherence and functional outcomes of sleep in US veterans with obstructive sleep apnea syndrome
97976,functional outcome,5585,2014,Sleep health-related quality of life and functional outcomes in adults with diabetes
120107,glossectomy,5828,2014,Multilevel surgery in moderate to severe obstructive sleep apnea patients
120913,glucose,5850,2014,Associations between self-reported sleep duration and sleeping disorder with concentrations of fasting and 2-h glucose insulin and glycosylated hemoglobin among adults without diagnosed diabetes
120269,glaucoma,5807,2014,Sleep apnoea and glaucoma Schlafapnoe und Glaukom
120935,glaucoma,5807,2014,Floppy eyelid syndrome as an indicator of the presence of glaucoma in patients with obstructive sleep apnea
120984,glaucoma,5807,2014,Association between glaucoma and sleep apnea in a large French multicenter prospective cohort
120790,glaucoma,5807,2014,Retinal nerve fibre layer thickness measurements by optical coherence tomography in patients with sleep apnoea syndrome
121372,glaucoma,5807,2014,Complications of central venous stenosis due to permanent central venous catheters in children on hemodialysis
120091,ghrelin,5794,2014,Effects of plasma ghrelin obestatin and ghrelin/obestatin ratio on blood pressure circadian rhythms in patients with obstructive sleep apnea syndrome
97998,german multicenter trial,5778,2014,Are There Risk Factors That Increase the Rate of Staple Line Leakage in Patients Undergoing Primary Sleeve Gastrectomy for Morbid Obesity
98343,geriatric,5770,2014,Usefulness of oximetry for sleep apnea screening in frail hospitalized elderly
121825,gh,5789,2014,Patient-focussed outcomes in acromegaly
119457,geriatric,5770,2014,Usefulness of oximetry for sleep apnea screening in frail hospitalized elderly
121515,geriatric,5770,2014,Usefulness of oximetry for sleep apnea screening in frail hospitalized elderly
121585,gestational diabetes,5783,2014,Maternal sleep-disordered breathing and adverse pregnancy outcomes A systematic review and metaanalysis
121770,gestational diabetes,5783,2014,Implications of sleep-disordered breathing in pregnancy
121649,german multicenter trial,5778,2014,Are There Risk Factors That Increase the Rate of Staple Line Leakage in Patients Undergoing Primary Sleeve Gastrectomy for Morbid Obesity
119691,german multicenter trial,5778,2014,Are There Risk Factors That Increase the Rate of Staple Line Leakage in Patients Undergoing Primary Sleeve Gastrectomy for Morbid Obesity
120224,gerd,5768,2014,The clinical impact of non-obstructive chronic bronchitis in current and former smokers
124329,genioglossus,5741,2014,A method for extracting and evaluating inspiratory phasic component associated with respiration from mandibular surface electromyogram
120557,genioglossus advancement,5743,2014,The efficacy of genioglossus advancement and uvulopalatopharyngoplasty for obstructive sleep apnea syndrome
121269,genioglossus advancement,5743,2014,Changes in Sleep Characteristics and Airway Obstruction in OSAHS Patients with Multi-Level Obstruction following Simple UPPP UPPP-GA or UPPP-TBA A Prospective Single-Center Parallel Group Study
120618,general population,5708,2014,Prevalence and related factors for high-risk of obstructive sleep apnea in a large Korean population Results of a questionnaire-based study
124311,genetic algorithm,5717,2014,Detection of severe obstructive sleep apnea through voice analysis
121598,genetic,5716,2014,Genetic diagnostics of sleep disorders Genetische Diagnostik von Schlafstrungen
120070,genetic,5716,2014,Genetic predisposition to ischemic heart disease in patients with obstructive sleep apnea syndrome OSAS Zalenos wystpowania choroby niedokrwiennej serca od polimorfizmu wybranych genw u chorych na obturacyjny bezdech senny OBS
120733,genetic,5716,2014,Association of glucose transporter 4 genetic Polymorphisms with obstructive sleep apnea syndrome in Han Chinese general population A cross-section study
