art_id,keyword,art_year,citation,title,author_name,affiliation_1,affiliation_2,country
96853,apoptosis; comet assay; dna damage; dna repair; obstructive sleep apnea syndrome,2007,21,DNA damage and repair capacity in lymphocytes from obstructive sleep apnea patients,kontogianni k; messini-nikolaki n; christou k; gourgoulianis k; tsilimigaki s; piperakis sm,department of cell biology and biophysics  school of biology; dna repair laboratory  institute of biology  national center for scientific research demokritos  aghia paraskevi; faculty of human sciences  department of preschool education  university of thessaly  volos  greece  dna repair laboratory  institute of biology  national center for scientific research demokritos  aghia paraskevi     athens  greece  department of cell biology and biophysics  school of biology; faculty of human sciences  department of preschool education  university of thessaly  volos  greece  dna repair laboratory  institute of biology  national center for scientific research demokritos  aghia paraskevi     athens  greece  department of preschool education  biology unit  university of thessaly; pulmonary department  medical school  university of thessaly,athens; larissa; university of athens; volos,greece
96854,mobile devices; pattern recognition of physiological signals; sleep apnea; wearable physiological sensors and monitoring,2007,29,HealthGear Automatic sleep apnea detection and monitoring with a mobile phone,oliver n; flores-mangas f,microsoft research,redmond,united states
96869,arousal threshold; dial down; effective recruitment threshold; mechanisms,2007,73,Mechanisms of breathing instability in patients with obstructive sleep apnea,younes m; ostrowski m; atkar r; laprairie j; siemens a; hanly p,sleep centre  foothills medical centre  university of calgary  calgary; sleep centre  foothills medical centre  university of calgary  calgary  alta  canada   ellice avenue  winnipeg,alta; man rb y,canada
96871,hypocapnia; sleep apnea; sleepdisordered breathing,2007,22,Chronic intermittent hypoxia increases the CO2 reserve in sleeping dogs,katayama k; smith ca; henderson ks; dempsey ja,department of population health sciences  school of medicine and public health  university of wisconsin  madison; department of population health sciences  school of medicine and public health  university of wisconsin  madison  wi  united states   msc   univ ave  madison; department of population health sciences  school of medicine and public health  university of wisconsin  madison  wi  united states  research center of health  physical fitness and sports  nagoya university,nagoya; wi,japan; united states
96876,normobaric hypoxia; polysomnography; respiratory disturbances; slowwave sleep,2007,23,Changes in sleep quality of athletes under normobaric hypoxia equivalent to 2000-m altitude A polysomnographic study,hoshikawa m; uchida s; sugo t; kumai y; hanai y; kawahara t,department of sports medicine  japan institute of sports sciences  nishigaoka  kitaku; department of sports science  japan institute of sports sciences  nishigaoka  kitaku  tokyo  japan  dept of clinical laboratory  national hospital for geriatric medicine  national center for geriatrics and gerontology  obu; department of sports science  japan institute of sports sciences  nishigaoka  kitaku  tokyo  japan  japan institute of sports sciences   nishigaoka  kitaku; department of sports science  japan institute of sports sciences  nishigaoka  kitaku  tokyo  japan  osaka university of health and sport sciences   asashirodai  kumatoricho  sennangun; faculty of sport sciences  waseda university  mikashima  tokorozawashi,aichi; osaka; saitamaken; tokyo,japan
96877,airway; children; cine study; magnetic resonance; obstructive sleep apnea,2007,3,Upper airway volume segmentation analysis using cine MRI findings in children with tracheostomy tubes,fricke bl; abbott mb; donnelly lf; dardzinski bj; poe sa; kalra m; amin rs; cotton rt,department of pediatrics  cincinnati childrens hospital medical center  cincinnati; department of pediatrics  cincinnati childrens hospital medical center  cincinnati  oh   united states  university of cincinnati  college of medicine  cincinnati  oh   united states  department of pulmonary medicine  cincinnati childrens hospital medical center  cincinnati; department of pulmonary medicine  cincinnati childrens hospital medical center  cincinnati  oh   united states  department of otolaryngology  cincinnati childrens hospital medical center  cincinnati; department of radiology  cincinnati childrens hospital medical center  cincinnati  oh   united states  department of pediatrics  cincinnati childrens hospital medical center  cincinnati  oh   united states  university of cincinnati  college of medicine  cincinnati; department of radiology  cincinnati childrens hospital medical center  cincinnati  oh   united states  department of pediatrics  cincinnati childrens hospital medical center  cincinnati  oh   united states  university of cincinnati  college of medicine  cincinnati  oh   united states  department of radiology  cincinnati childrens hospital medical center   burnet ave  cincinnati; department of radiology  cincinnati childrens hospital medical center  cincinnati  oh   united states  department of radiology  emory university school of medicine  atlanta; department of radiology  cincinnati childrens hospital medical center  cincinnati  oh   united states  department of radiology  university of arizona college of medicine  tucson,az; ga; oh,united states
96879,alcohol consumption; oxygen desaturation; sleepdisordered breathing,2007,11,Alcohol consumption before sleep is associated with severity of sleep-disordered breathing among professional Japanese truck drivers,sakurai s; cui r; tanigawa t; yamagishi k; iso h,department of public health medicine  institute of community medicine  university of tsukuba   tennoudai  tsukuba; department of public health medicine  institute of community medicine  university of tsukuba   tennoudai  tsukuba  ibaraki   japan  department of epidemiology and community medicine  medical college of nankai university; department of public health medicine  institute of community medicine  university of tsukuba   tennoudai  tsukuba  ibaraki   japan  department of public health medicine  graduate school of comprehensive human science  university of tsukuba   tennoudai  tsukuba; departments of sleep medicine  graduate school of comprehensive human sciences  university of tsukuba   tennoudai  tsukuba; public health  department of social and environmental medicine  osaka university graduate school of medicine   yamadaoka  suita,ibaraki; osaka; tianjin,china; japan
96880,apneahypopneaindex; central apnea; obstructive apnea; shift work; sleep deprivation,2007,5,Does night-shift work induce apnea events in obstructive sleep apnea patients,laudencka a; klawe jj; tafil-klawe m; zomaczuk p,department of hygiene and epidemiology  collegium medicum in bydgoszcz; department of neuroimmunology  collegium medicum in bydgoszcz; department of physiology  collegium medicum in bydgoszcz  nicolauscopernicus university in toru  poland  department of physiology  collegium medicum in bydgoszcz  karowicza  st,bydgoszcz; nicolauscopernicus university in toru,poland
96881,cpap; heart failure; hemodynamics,2007,5,Effects of continuous positive airway pressure on exercise capacity in chronic heart failure patients without sleep apnea,steiner s; schueller po; schannwell cm; hennersdorf m; strauer be,department of medicine  division of cardiology  pneumology and angiology; department of medicine  division of cardiology  pneumology and angiology  university hospital düsseldorf  germany  department of medicine  division of cardiology  pneumology and angiology  university hospital düsseldorf  moorenstr,düsseldorf; university hospital düsseldorf,germany
96882,noncontacting; phaseportrait reconstruction method; respiration signal monitoring; sleep apnea; ultrasound attenuation characteristic,2007,13,A study on a non-contacting respiration signal monitoring system using Doppler ultrasound,min sd; yoon dj; yoon sw; yun yh; lee m,department of electrical and electronic engineering  yonsei university   sinchondong  seodaemungu,seoul,south korea
