art_id,keyword
118100,istraction device;early midfacial distraction osteogenesis;obstructive sleep apnoea;syndromic craniosynostosis;tracheostomy
118103,aryngomalacia;obstructive sleep apnea;occult laryngomalacia;sleep endoscopy;supraglottoplasty
118106,ardiovascular;endothelium;microvascular;obstructive sleep apnoea
118107,cromegaly;cpap treatment;sleep apnea;somatostatin analogues
118108,iagnosis;obstructive sleep apnea;pediatrics;questionnaires
118109,ontinuous positive airway pressure;obstructive sleep apnea syndrome;oral appliances;treatment outcome
118111,mbulatory blood pressure monitoring;elderly;epidemiology;hypertension;obstructive sleep apnea;sleep related breathing disorders
118112,lternatives;continuous positive airway pressure;nasopharyngeal stent;obstructive sleep apnea;snoring
118113,coustics;hypertension;sleep apnea;snoring
118115,ause of death;forensic science;obesity;obstructive sleep apnea;sudden death
118116,ruginduced sleep endoscopy;level of evidence ;propofol;sleep apnea
118119,dult;obstructive sleep apnea;polysomnography;surgery;symptom
118122,trial fibrillation;electrocardiography;pwave;sleep apnea
118123,nsomnia;nafld;restless leg syndrome;sleep apnea;sleep disorders
118124,omorbid;daytime impairment;insomnia;obstructive sleep apnea;sleep maintenance insomnia;sleep onset insomnia
118125,hildren;endothelial function;flowmediated vasodilation;obesity;primary snoring
118126,pap adherence;cpap tracking systems;sleep apnea
118128,ognition;executive function;neuropsychology;obstructive sleep apnea;review
118129,denoids;inflammation;obstructive sleep apnea;palatine tonsils;snoring
118132,hi;event morphology;novel parameters;odi;sleep apnea;weight loss
118134,bstructive sleep apnea;outcome;positional dependency;relocation pharyngoplasty;sleep position
118135,loppy eyelid syndrome;keratoconus;obesity;obstructive sleep apnea
118136,denotonsillectomy;obstructive sleep apnea;sleep disordered breathing
118137,epression;down syndrome;functional decline;mental health;obstructive sleep apnea;reiss scales for children dual diagnosis;sleeprelated breathing disorder
118138,dherence;cpap;epworth sleepiness scale;obstructive sleep apnea
118139,cceptance;adherence;cpap;elderly;obstructive sleep apnea;osa
118140,ndoscopy;polysomnography;sleep apnea syndrome
118141,denotonsillectomy;infant;obstructive sleep apnea
118142,ody composition;cardiovascular risk factor;epicardial fat;obesity;obstructive sleep apnea
118143,eurodegeneration;obstructive sleep apnea;pharyngeal chemosensitivity;trigeminal;vibration damage soft palate
118144,asecrossover design;gastroesophageal reflux disease;obstructive sleep apnea
118145,hildren;cortisol;sleep apnea;tonsillar hypertrophy
118146,aroreflex sensitivity;blood pressure variability;heart period delay;pediatric;sleep;sleep apnea;sleepdisordered breathing
118148,entral sleep apnea;chiari malformation type ;magnetic resonance imaging;polysomnography
118149,raniosynostoses;inflammation;mandibulofacial dysostosis;obstructive sleep apnea;oxidative stress
118150,lood pressure;heart rate;hypopnea;obstructive sleep apnea;pediatric;pulse transit time;snoring
118151,ody mass index;compliance;sleep apnea;treatment outcome
118152,rain;mr spectroscopy;obstructive sleep apnea
118154,denotonsillar hypertrophy;epigenetics;genotypephenotype interactions;intermittent hypoxia;obstructive sleep apnea syndrome;pediatric sleep disordered breathing;sleep fragmentation;upper airway
118156,ariatric;laparoscopic;safety;sleep apnea
118157,xcessive daytime sleepiness;sleep apnea;tumor necrosis factoralpha
118158,ispectral index;druginduced sleep endoscopy;mouth breathing;nasendoscopy;sleep apnea
118159,etabolic syndrome;obstructive sleep apnea;primary aldosteronism;renal artery stenosis;resistant hypertension
118163,ontinuous positive airway pressure;obstructive sleep apnea;patient adherence;selfefficacy
118164,poptosis;central corneal thickness;hypoxia;polysomnography;sleep apnea
118165,lanine aminotransferase;aspartate aminotransferase;fatty liver;hypoxia;metabolic syndrome;nonalcoholic fatty liver disease;nonalcoholic steatohepatitis;obstructive sleep apnea
118166,pnea;arousal;children;sleep;sudden infant death syndrome
118167,ipolar disorder;continuous positive airway pressure;cpap;obstructive sleep apnea;osa
118168,irway collapsibility;airway obstruction;dexmedetomidine;general anesthesia;obstructive sleep apnea pediatric;propofol
118169,utonomic regulation;cardiorespiratory coupling;continuous positive airway pressure;heart rate variability;obstructive sleep apnea;sample entropy
118170,ontinuous positive airway pressure;creactive protein;interleukin;metaanalysis;obstructive sleep apnea;systemic inflammation;tumor necrosis factor
118171,denotonsillectomy;enuresis;obstructive sleep apnea;pediatrics;polysomnogram;sleep architecture
118172,ta;metaanalysis;osa;polymorphism
118174,hildren;obstructive sleep apnea;osa;polysomnography
118175,ariatric surgery;cost;death;intubation;length of stay;obstructive sleep apnea;postoperative complications;respiratory failure;sleepdisordered breathing
118176,ompliance;cpap treatment;osas
118179,dherence;behaviour;osa;psychology
118180,diponectin;bia;body composition;phase angle;sleep apnea syndrome
118182,sd;pediatric otolaryngology;sotos syndrome
118183,irway obstruction;electric impedance;positivepressure respiration;pulmonary;pulmonary ventilation;tomography;tuberculosis
118184,ortex;hippocampus;hydroxydeoxyguanosine;intermittent hypoxia;malondialdehyde;morris water maze
118185,ariatric surgery;mmpirf;presurgical assessment;prevalence;psychiatric disorders;psychology
118186,xcessive daytime sleepiness;night eating;nighteating;obesity;obstructive sleep apnea;sleep
118187,irway obstruction;congenital anomalies;syndromic hearing loss
118188,asm;ahi;bmi;cdc;cfs;chronic fatigue syndrome;comorbidity;dsmivtr;icsd;mslt;mus;osa;plm;plmd;prevalence;psg;psychiatric disorders;rem;sleep disorders;ucf
118189,pnea;parenting stress;pediatrics;preschool children;quality of life;sleep;sleep disordered breathing;snoring
118190,low limitation;nasal pressure cannula;sleep;upper airway resistance;weight
118192,hi;compliance;epworth sleepiness scale;obstructive sleep apnea;odi;oral pressure therapy
118197,ortic dilatation;obstructive sleep apnea;transmural aortic pressure
118199,pnea;dise;druginduced sleep endoscopy;obstructive sleep apnea syndrome;osas;propofol;sleep endoscopy
118200,therosclerosis;carotid intimamedia thickness;obstructive sleep apnea;pulse wave analiysis
118202,cute coronary syndromes;cardiovascular risk factors;clinical suspicion for obstructive sleep apnea syndrome
118203,hronic rhinitis;obstructive sleep apnea;obstructive sleep disordered breathing;snoring;thai
118208,rousal;behaviour;dementia with lewy bodies;paroxysmal nocturnal manifestations;sleepdisordered breathing
118210,pnea syndrome;obstructive sleep;primary ciliary dyskinesia;sleep disordered breathing
118211,ancer;deglutition;deglutition disorders;dimorphism;head and neck;sleep apnea
118212,eart failure with preserved ejection fraction
118213,cromegaly;complications;consensus;diagnosis;treatment
118214,nesthesia;apnea;cardiac surgery;congenital anomalies;dexmedetomidine;joubert syndrome;keywords;neonatology;opioids
118217,lcohol use;binge drinking;national longitudinal study of adolescent health;sleep problems
118219,iagnosis;hypogonadism;testosterone;treatment
118221,ataplexy;hypocretin;narcolepsy;orexin
118224,hildren;cognition;questionnaire;school performance;sleep breathing disorders;sleep disorders
118225,lood pressure;cardiovascular reactivity;child;sleep problems;stress
118226,bt;complex intervention;cpap adherence;osa;usability testing
118229,dolescent;bariatric surgery;cardiac;mortality;risk
118230,astric bypass;longterm;morbid obesity
118231,ariatric surgery;erectile function;hypogonadism;morbid obesity;sexual function;testosterone
118232,denoid;biofilm;culture;effusion;otitis media;pcr;scanning
118233,dolescents;alcohol consumption;insomnia;sleep problems;sleepdisordered breathing;snoring
118234,ariatric surgery;erectile function;international index of erectile function;orchidometry;rouxeny gastric bypass;sex hormones;testosterone;weight loss
118235,denoidectomy;airway obstruction;complications;gastroesophageal reflux;tonsillectomy;young children
118236,eywords asthma misdiagnosis obesity
118237,pnea;comorbidity;complex insomnia;insomnia;insomnia disorder;primary care;sleepdisordered breathing;snoring
118239,aparoscopy;malignancies;morbidly obesity;sleeve gastrectomy
118240,irichlet distribution;fourier power spectrum;independent mixture;markov chain;sleepdisordered breathing
118242,ntermittent hypoxia;kidney hypoxic damage;metallothionein;nrf
118245,dipokines;melatonin;obstructive sleep apnoea syndrome;omentin positive airway pressure;sleepwake rhythm
118247,xercise testing;exercise training;heart rate recovery;obstructive sleep apnea;peak oxygen consumption
118248,utomatism;driving offences;hypoglycaemia;sleep apnoea
118249,eclarative memory;general skill learning;nondeclarative memory;obstructive sleep apnea;sequencespecific learning;sleep;sleepbreathing disorder;snoring
118250,symmetric dimethylarginine;atherosclerosis;chronic kidney disease;endothelial dysfunction;insulin resistance;mthfr;obesity
118251,entral sleep apnea;circadian variability;control of breathing;obesity;obstructive sleep apnea
118253,mp;monocyte;obstructive sleep apnea;polysomnography
118254,depokines;adiponectins;body mass index;cancer;insulin resistance;leptin;obesity
118255,pap;early neurological deterioration;noninvasive ventilatory treatment;sleep apnea;stroke
118256,ardiovascular risk;metabolic syndrome;obesity;sleep apnea
118257,rrhythmia;heart disease;risk factor;sleep apnea;sudden cardiac death
118258,ardiovascular diseases;creactive protein;obesity;obstructive;sleep apnea
118261,ltitude;automobile driving;sleepdisordered breathing
118262,ller maneuver;mouth breathing;nose breathing;obstructive sleep apnea;tongue;upper airway dynamics
118264,hronic obstructive pulmonary disease;chronic respiratory failure;noninvasive mechanical ventilation;obesity;obesityhypoventilation syndrome;obstructive sleep apnea syndrome;overlap syndrome;polysomnography
118265,hildren;executive functions;osas;polysomnography;sleep;sleepiness
118266,cclusal stabilization splint;orofacial pain;temporomandibular disorders;tensiontype headache
118267,omplications;conscious sedation;endoscopy;obstructive sleep apnea;safety
118268,hronic obstructive pulmonary disease;diarrhoea;roflumilast;side effect;weight loss
118270,onflict adaptation;conflict frequency;obstructive sleep apnea;posterror slowing
118271,daptive servoventilation;central sleep apnoea;heart failure;randomized controlled trial;sleepdisordered breathing
118272,entral sleep apnea;complex sleep apnea;cpap;nppv;servoventilation
118273,reath analysis;electronic nose;exhaled volatile;inflammation;polysomnography;sleepdisordered breathing
118274,andibular pullup manoeuvre;obstructive sleep apnoea syndrome;oral device;sleep endoscopy
118275,lgorithm;autoadjustable continuous positive airway pressure;obstructive sleep apnoea;recommended pressure;titration
118277,pnea;exercise capacity;incremental shuttle walk test;obstructive sleep
118278,ardiovascular disease;cerebrovascular disease;continuous positive airway pressure;cpap;heart failure;obstructive sleep apnea;review
118279,pneahyponea index;continuous positive airway pressure;obstructive sleep apnea;sleep quality evaluation
118281,daptive servoventilation;cardiac sympathetic nerve activity;heart failure;imibg cardiac scintigraphy;sleepdisordered breathing
118284,ontinuous positive airway pressure;depression;residual excessive sleepiness;sleep apnea
118285,ypercarbia;idiopathic intracranial hypertension;obstructive sleep apnea
118286,denotonsillar hypertrophy;child;obstructive sleep apnea syndrome;polysomnography
118288,rain;cortical thickness;mri;obstructive sleep apnea
118289,ajor depressive disorder;sleepdisordered breathing
118290,imensional computed tomography;obstructive sleep apnea;polysomnography;small tonsils;velopharyngeal surgery
118292,etrended fluctuation analysis;neurobehavioural function;obstructive sleep apnea;power spectral analysis;quantitative eeg;sleep deprivation
118293,denotonsillectomy;mucopolysaccharidoses;obstructive sleep apnoea syndrome
118294,eart septal defects;obesity;sleep
118298,iet therapy;insulin resistance;insulin secretion;obesity metabolism;obstructive sleep apnea;type  diabetes
118299,ndications;osas;pediatric;tonsillectomy;tonsillitis
118300,ngioplasty;bypass;coronary disease;risk factors;sleep apnea
118303,imb movement;nasal congestion;nasal continuous positive airway pressure;patient compliance;sleep apnea syndrome
118306,pilepsy;obstructive sleep apnea;polysomnography;psychogenic nonepileptic seizures;videoeeg
118308,lood pressure;children;obstructive sleep apnea;preschool;pulse transit time;snoring
118309,pnea index;arousal index;chronic rhinosinusitis;deviated nasal septum;fess;functional endoscopic sinus surgery;hypopnea index;nasal obstruction;obesity;oxygen saturation;sleep position;supine position
